country,gender,age,yr_mrr,chd,chda,edu,physio,raf,rel,safety,love4,happy,esteem2,love5,love3,esteem1,sact,love2,love1,ms1,ms2,ms3,scoll1,scoll2,scoll3,scoll4,icoll1,icoll2,icoll3,icoll4
Malaysia,2,45,18,5,0,4,3,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Malaysia,2,29,5,2,0,5,4,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Malaysia,2,44,16,5,0,5,3,4,4,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
Malaysia,2,42,3,0,5,3,4,4,7,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1
Malaysia,1,28,1,0,0,5,3,4,4,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1
Malaysia,2,46,24,8,0,4,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1
Malaysia,1,51,28,5,1,4,3,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1
Malaysia,2,48,25,6,0,5,3,4,3,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1
Malaysia,2,46,19,3,0,5,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1
Malaysia,1,33,7,3,0,5,3,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1
Malaysia,1,42,15,3,0,3,3,4,4,2,3,3,2,2,1,3,2,3,2,4,4,2,3,2,5,1,1,1,1,1
Malaysia,2,44,20,3,0,4,3,4,3,3,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1,1,1,1
Malaysia,1,27,2,1,0,5,3,4,4,2,1,1,2,1,1,1,2,1,1,3,3,3,5,1,2,2,1,1,1,1
Malaysia,2,46,22,3,0,5,3,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1
Malaysia,2,50,24,4,0,3,3,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,1
Malaysia,1,28,1,0,0,5,5,4,3,2,1,1,1,1,1,1,1,2,1,2,1,1,2,2,4,3,1,1,1,1
Malaysia,2,44,19,6,0,5,2,4,4,3,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,4,1,1,1
Malaysia,1,31,5,1,0,5,3,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1
Malaysia,1,44,22,4,2,3,3,4,4,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,2,1,1
Malaysia,1,34,8,3,0,5,3,4,4,6,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,1,1
Malaysia,2,49,26,4,0,4,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1
Malaysia,1,34,5,3,0,5,3,4,4,6,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1
Malaysia,2,50,25,4,0,5,3,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,7,1,1,2,1
Malaysia,2,49,20,6,0,4,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,5,1
Malaysia,2,48,24,4,0,4,3,4,2,7,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2
Malaysia,1,27,3,1,0,5,3,4,4,3,1,1,1,1,1,2,1,2,1,1,2,1,3,1,2,1,1,1,1,2
Malaysia,1,47,22,6,0,5,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2
Malaysia,2,46,20,3,0,4,3,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2
Malaysia,2,29,4,1,0,5,2,4,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,2
Malaysia,2,42,16,3,1,3,3,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2
Malaysia,2,50,25,6,0,5,3,4,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2
Malaysia,1,27,1,0,0,5,3,4,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2
Malaysia,2,40,13,4,0,3,3,4,4,6,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2
Malaysia,1,29,3,1,0,5,3,4,3,5,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,2,1,1,1,2
Malaysia,2,49,24,2,0,5,3,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,6,5,5,2,1,1,1,2
Malaysia,2,46,16,2,0,4,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2
Malaysia,1,31,9,3,0,5,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,1,1,1,2
Malaysia,2,46,20,5,0,4,3,4,3,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,3,1,1,1,2
Malaysia,2,41,16,4,1,4,3,4,5,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,1,1,1,2
Malaysia,1,28,2,1,0,5,3,4,3,2,2,1,2,2,1,1,2,1,1,2,2,2,4,2,2,4,1,1,1,2
Malaysia,2,35,3,1,0,5,3,4,4,1,2,2,2,2,1,1,2,3,1,3,3,2,2,1,1,1,2,1,1,2
Malaysia,1,38,3,1,0,5,3,4,4,1,2,2,2,2,2,1,2,3,1,3,3,2,2,1,1,1,2,1,1,2
Malaysia,2,50,28,5,0,5,3,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2
Malaysia,1,32,7,2,2,5,3,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,5,2,1,2,1,2
Malaysia,1,27,2,1,0,5,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,1,2,1,2
Malaysia,2,50,22,4,0,3,3,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2
Malaysia,1,26,2,1,0,5,2,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2
Malaysia,2,50,19,2,0,4,2,4,3,5,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2
Malaysia,1,33,3,2,0,5,3,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,3,1,2,2
Malaysia,1,31,4,1,0,5,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2
Malaysia,1,27,1,0,0,5,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2
Malaysia,1,26,2,0,0,5,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,2,2,2
Malaysia,2,34,6,2,0,4,2,4,3,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2
Malaysia,2,51,22,6,0,5,3,4,3,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2
Malaysia,1,49,25,4,0,4,3,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
Malaysia,2,54,25,3,0,4,3,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
Malaysia,1,47,25,3,0,5,3,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
Malaysia,2,49,16,8,0,4,3,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
Malaysia,2,50,24,5,0,3,1,4,2,2,1,1,2,2,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2
Malaysia,1,40,12,3,0,3,3,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2
Malaysia,2,27,2,1,0,4,3,4,4,1,2,1,1,2,2,1,1,2,1,3,3,2,3,3,2,2,2,2,2,2
Malaysia,1,27,3,1,0,5,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,2
Malaysia,2,51,28,3,0,4,2,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2,3,2,4,2,2,3,2,2
Malaysia,2,50,20,4,1,5,3,4,4,3,1,1,2,1,1,1,1,2,1,2,2,2,1,1,2,3,1,1,3,2
Malaysia,1,27,2,0,0,5,3,4,4,3,1,1,1,1,1,1,1,2,1,1,1,1,2,2,3,3,2,2,3,2
Malaysia,1,32,5,1,1,5,3,4,4,6,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,3
Malaysia,2,36,8,2,0,4,3,4,3,5,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,3
Malaysia,1,28,4,0,0,5,3,4,4,2,2,2,3,2,1,1,2,2,1,3,4,3,3,2,2,3,1,1,1,3
Malaysia,2,34,9,3,0,4,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,3
Malaysia,1,32,7,3,1,5,3,4,4,3,1,1,2,2,1,2,2,1,1,3,3,3,2,2,1,3,2,2,1,3
Malaysia,1,32,6,2,0,4,3,4,7,2,1,1,1,1,1,1,1,1,7,1,1,6,2,2,2,2,2,2,2,3
Malaysia,1,37,11,2,0,4,2,4,3,3,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,3
Malaysia,2,40,15,5,0,5,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3
Malaysia,1,30,2,1,1,5,3,4,4,2,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,2,2,3
Malaysia,2,43,18,5,0,5,2,4,4,1,1,1,1,2,1,1,1,2,1,2,2,2,2,2,3,2,2,2,2,3
Malaysia,1,44,21,3,0,5,2,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,3
Malaysia,2,35,2,0,0,5,3,4,5,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,3,3,2,2,3,3
Malaysia,2,62,36,7,0,5,2,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,5,5,2,2,3,3
Malaysia,2,46,22,7,5,2,4,4,7,2,1,1,1,1,1,1,1,1,7,1,1,6,3,1,2,1,1,1,3,4
Malaysia,1,33,8,2,0,5,3,4,3,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,5,5,1,1,3,4
Malaysia,2,47,20,7,0,4,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,5,2,3,6,4
Malaysia,1,28,2,1,1,5,3,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,5
Malaysia,2,36,3,2,0,5,2,4,4,3,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,3,5
Malaysia,1,32,8,2,0,5,3,4,3,6,1,1,1,1,1,1,1,1,1,1,1,1,2,2,6,6,2,2,2,6
Malaysia,2,46,22,6,0,5,3,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1
Malaysia,1,49,24,4,0,4,3,5,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1
Malaysia,2,50,4,0,5,3,4,5,7,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1
Malaysia,1,37,14,2,0,4,3,5,1,3,1,2,2,2,1,1,1,3,2,3,3,2,2,3,2,1,2,2,2,1
Malaysia,2,49,19,4,0,4,3,5,1,3,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,1,1,2
Malaysia,1,43,11,2,0,4,2,5,4,2,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2
Malaysia,1,48,22,3,0,4,3,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
Malaysia,1,27,2,1,0,5,3,5,3,2,1,1,1,1,1,1,1,1,1,2,1,2,2,3,3,2,1,2,2,3
Malaysia,1,49,10,1,3,5,2,7,2,2,3,4,4,4,4,2,4,4,3,7,7,7,1,1,1,5,1,1,1,1
Malaysia,1,46,20,3,1,4,3,7,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,2,2,1,1,1
Malaysia,1,51,26,2,0,4,3,7,4,3,2,2,1,1,1,1,1,2,1,2,2,1,2,2,1,1,2,1,1,2
Malaysia,2,50,23,4,0,5,3,7,2,1,1,2,2,2,3,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2
Mexico,1,43,16,2,2,5,3,1,6,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,5,1,1,1,3,3
Mexico,1,23,1,0,0,5,2,1,3,4,1,1,1,1,1,1,1,1,1,2,2,3,4,2,3,4,2,2,3,3
Mexico,2,57,35,6,2,4,4,1,4,5,1,4,4,5,4,1,4,1,1,7,7,7,3,1,4,1,3,2,3,3
Mexico,1,22,0.1,0,0,2,2,1,3,3,1,3,1,1,1,1,1,1,1,2,2,2,2,1,3,1,1,1,2,4
Mexico,1,28,2,1,1,5,2,1,6,6,1,1,1,1,1,1,2,1,1,2,2,2,1,1,6,5,1,1,6,6
Mexico,2,59,39,3,0,5,3,2,3,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1
Mexico,2,33,2,0,0,5,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mexico,2,42,25,0,0,2,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Mexico,2,37,12,2,2,5,3,2,4,5,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
Mexico,2,32,9,2,2,3,2,2,4,7,1,2,2,2,1,1,2,3,1,2,2,3,3,2,1,1,1,1,1,1
Mexico,1,51,32,4,1,4,3,2,4,1,1,1,1,1,1,1,1,1,1,3,2,2,6,3,3,1,1,1,1,1
Mexico,1,25,4,3,3,3,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1
Mexico,2,38,18,2,2,2,3,2,4,6,1,1,2,1,1,1,2,2,1,3,3,3,2,2,3,3,1,1,1,1
Mexico,2,40,18,2,2,3,3,2,7,7,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,2,1,1,1
Mexico,2,38,9,1,1,5,2,2,5,4,1,1,1,1,1,1,1,1,1,1,1,1,4,5,7,1,1,3,1,1
Mexico,2,20,3,1,1,3,3,2,4,4,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1
Mexico,1,47,19,2,2,5,1,2,2,6,1,2,1,1,1,1,1,2,2,3,3,3,2,1,7,1,1,1,3,1
Mexico,2,32,13,2,2,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1
Mexico,1,22,1,0,0,4,3,2,5,4,1,1,1,1,1,1,1,1,1,3,2,2,2,1,4,2,2,2,3,1
Mexico,2,51,30,2,0,1,3,2,6,1,1,1,1,1,1,1,1,1,1,3,3,3,6,3,4,2,2,2,4,1
Mexico,1,19,3,2,2,4,3,2,5,5,1,1,1,1,1,1,1,1,1,1,5,3,1,3,4,4,4,2,4,1
Mexico,2,37,17,1,1,4,3,2,4,4,2,2,1,1,1,1,2,2,1,3,1,1,1,1,4,1,1,1,5,1
Mexico,1,50,11,2,2,5,2,2,4,4,1,1,1,1,1,1,1,1,1,2,2,2,1,1,5,1,1,1,6,1
Mexico,1,48,25,2,1,3,3,2,5,3,1,1,1,1,1,1,1,1,1,2,2,2,2,3,6,1,1,1,6,1
Mexico,1,41,17,2,2,2,3,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1
Mexico,1,30,1,0,0,4,4,2,6,3,5,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2
Mexico,2,46,25,3,2,4,3,2,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,2
Mexico,1,36,9,2,2,5,3,2,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2
Mexico,2,53,13,1,1,5,2,2,5,3,1,1,1,1,1,1,1,1,1,6,6,6,2,1,2,2,2,1,1,2
Mexico,2,63,35,1,1,2,3,2,6,5,1,1,3,4,3,2,3,4,1,4,5,6,4,3,4,2,2,2,1,2
Mexico,2,18,1,0,0,2,3,2,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
Mexico,2,42,5,2,1,2,3,2,5,3,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1,2,2
Mexico,2,31,12,2,3,3,3,2,5,1,1,2,3,2,1,2,3,3,1,6,6,6,3,1,2,2,2,1,2,2
Mexico,2,47,26,3,3,2,3,2,5,3,1,1,1,1,1,1,1,1,1,6,5,5,2,1,2,3,2,1,2,2
Mexico,1,57,0.1,1,0,3,3,2,2,3,5,1,5,5,5,5,3,3,5,7,7,7,1,1,2,1,2,2,2,2
Mexico,1,23,1,1,1,4,2,2,6,1,1,2,2,1,1,1,1,1,1,4,3,2,2,1,2,2,2,2,2,2
Mexico,1,44,21,2,2,5,2,2,5,3,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2
Mexico,1,32,4,2,2,5,1,2,2,4,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,2,2,2,2,2
Mexico,2,50,34,6,3,2,3,2,4,7,1,1,1,1,5,1,1,1,1,1,1,1,2,2,2,3,2,2,2,2
Mexico,2,31,2,3,3,4,3,2,5,4,1,1,1,1,1,1,1,1,1,1,2,1,2,1,3,2,4,3,2,2
Mexico,2,35,13,3,3,4,3,2,3,6,1,1,1,1,1,1,1,1,1,1,2,2,3,1,3,2,1,1,3,2
Mexico,1,52,25,3,2,4,3,2,5,3,1,1,1,1,1,1,1,1,1,6,6,6,2,2,2,2,2,2,3,2
Mexico,1,44,17,1,1,4,3,2,4,4,2,2,2,2,2,2,2,3,2,3,3,3,2,2,4,2,2,3,3,2
Mexico,2,32,7,1,1,2,3,2,4,3,2,2,1,1,1,1,1,1,1,3,3,3,3,1,2,2,2,2,4,2
Mexico,1,48,1,1,1,2,1,2,4,2,1,2,1,1,1,1,1,1,1,3,1,2,2,1,2,1,2,2,5,2
Mexico,2,31,9,2,2,4,3,2,3,4,1,1,1,1,1,1,1,1,1,7,7,7,3,2,6,5,4,4,5,2
Mexico,1,47,15,2,2,3,3,2,4,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,1,6,2
Mexico,2,47,25,2,2,4,3,2,5,3,1,1,1,1,1,1,1,1,1,3,3,3,3,3,6,2,2,2,6,2
Mexico,2,53,27,3,0,3,3,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,4,6,1,1,1,7,2
Mexico,2,70,23,3,0,4,3,2,4,7,1,2,1,1,1,1,1,1,1,4,3,3,3,2,1,2,2,2,7,2
Mexico,1,32,11,1,1,4,3,2,2,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,3
Mexico,1,37,18,3,3,3,3,2,3,4,1,1,1,1,1,1,1,2,1,3,1,1,2,1,3,2,1,1,1,3
Mexico,2,40,11,2,2,4,3,2,4,2,1,1,3,1,1,1,3,3,1,2,3,3,6,4,2,3,1,1,1,3
Mexico,2,37,3,2,2,2,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3
Mexico,1,53,26,4,4,5,2,2,3,2,2,2,3,3,2,2,2,3,1,3,3,3,2,1,3,2,1,1,2,3
Mexico,1,40,18,3,3,4,3,2,4,4,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,1,2,3
Mexico,1,40,10,2,2,3,3,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,2,1,2,3
Mexico,1,28,0.1,0,0,5,1,2,4,1,1,1,1,1,1,2,1,1,1,1,1,1,3,4,2,2,2,2,2,3
Mexico,2,41,4,0,0,5,3,2,4,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,6,2,2,2,3
Mexico,1,23,4,1,1,3,2,2,4,2,1,1,1,1,1,3,1,1,1,6,6,6,1,1,1,1,1,1,3,3
Mexico,1,22,3,1,1,5,3,2,4,4,1,1,1,1,1,1,1,1,1,5,1,2,1,1,4,3,1,1,3,3
Mexico,2,44,21,1,1,5,2,2,4,3,3,3,3,3,3,1,3,3,3,7,7,7,4,2,4,1,2,1,3,3
Mexico,2,35,12,2,2,4,3,2,4,5,3,3,3,3,3,5,5,5,2,4,5,5,1,1,2,2,3,2,3,3
Mexico,1,38,12,3,5,4,3,2,4,1,1,1,1,1,3,1,1,3,1,2,2,2,2,2,3,3,3,2,3,3
Mexico,2,25,1,1,1,5,3,2,5,7,1,2,3,2,2,1,2,3,2,2,2,2,2,1,4,3,2,1,4,3
Mexico,1,23,4,1,1,2,2,2,4,3,2,1,1,1,2,1,2,3,2,3,4,4,4,1,5,2,5,1,4,3
Mexico,2,31,1,0,0,5,3,2,4,5,4,1,5,2,2,1,5,2,2,7,7,7,1,1,6,3,1,1,5,3
Mexico,1,77,15,1,1,5,2,2,6,5,1,2,2,2,1,1,2,2,1,2,2,2,2,3,3,2,2,2,5,3
Mexico,2,35,10,1,1,5,3,2,5,3,3,2,2,3,2,2,2,4,2,4,4,5,2,1,1,1,1,1,6,3
Mexico,1,52,7,2,2,5,2,2,5,4,1,1,1,1,1,1,1,2,1,6,6,6,2,2,6,2,2,2,6,3
Mexico,1,58,18,3,1,2,2,2,6,7,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,2,6,3
Mexico,2,43,16,2,2,3,3,2,4,5,2,2,3,1,1,2,3,3,2,2,3,3,1,1,6,2,2,1,7,3
Mexico,1,44,13,1,1,5,3,2,5,4,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,4
Mexico,2,32,7,2,2,4,3,2,3,6,1,1,1,1,3,1,1,3,1,3,3,3,3,4,2,1,1,1,1,4
Mexico,1,31,7,1,3,2,4,2,3,4,3,3,1,1,1,2,1,2,1,1,2,2,3,2,4,1,1,1,1,4
Mexico,2,20,3,1,1,5,3,2,5,4,1,1,1,1,1,1,1,1,1,3,2,2,1,1,3,3,1,1,1,4
Mexico,1,46,6,2,2,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,7,4,3,2,2,2,1,4
Mexico,1,46,1,0,0,4,3,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,1,2,4
Mexico,1,43,21,2,3,5,3,2,4,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,2,2,2,4
Mexico,1,29,8,2,2,4,3,2,4,5,1,1,1,3,1,1,1,3,1,4,3,3,1,1,2,2,2,2,2,4
Mexico,1,33,5,0,0,5,3,2,4,4,1,1,1,1,1,1,1,1,1,2,2,2,4,2,2,4,2,2,2,4
Mexico,1,40,13,3,3,5,3,2,6,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,1,3,4
Mexico,1,38,7,2,2,2,3,2,4,7,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,3,4
Mexico,1,47,15,3,3,4,3,2,5,4,2,2,1,2,3,1,1,2,1,6,6,4,1,1,2,4,1,1,3,4
Mexico,2,29,5,1,1,5,3,2,5,5,1,2,2,3,1,2,2,1,2,4,5,5,3,1,4,3,2,1,3,4
Mexico,2,26,1,0,0,5,3,2,4,3,1,1,1,1,1,1,1,2,1,2,2,2,3,1,3,1,3,1,3,4
Mexico,1,59,34,4,1,5,2,2,5,5,1,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,3,4
Mexico,1,62,38,2,5,5,2,2,4,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,3,2,2,3,4
Mexico,1,47,2,1,1,5,2,2,4,3,1,1,1,1,1,1,1,2,1,3,3,3,3,2,4,4,3,2,3,4
Mexico,2,26,2,0,0,5,2,2,4,7,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,4,4
Mexico,2,32,2,1,1,5,3,2,3,6,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,4,3,1,4,4
Mexico,1,32,0.1,0,0,5,2,2,4,4,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,2,2,2,4,4
Mexico,1,29,6,1,1,4,3,2,4,4,1,2,1,1,1,1,1,1,1,3,3,3,2,2,4,2,2,3,4,4
Mexico,1,31,12,2,2,5,2,2,4,3,1,1,1,1,1,1,1,1,1,2,1,2,2,2,4,4,4,4,4,4
Mexico,2,36,12,2,2,3,3,2,6,1,1,1,2,2,2,2,1,1,1,2,2,1,2,1,2,4,2,1,5,4
Mexico,2,43,25,3,3,3,4,2,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,4,3,2,1,3,5,4
Mexico,2,35,1,1,1,5,2,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,2,1,1,6,4
Mexico,1,41,12,2,2,4,3,2,5,7,1,1,1,1,1,1,1,3,1,5,5,4,4,3,6,2,4,2,6,4
Mexico,1,27,4,1,1,1,3,2,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,2,1,1,1,5
Mexico,2,41,13,3,3,5,2,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,5
Mexico,1,28,4,2,2,5,2,2,5,2,1,1,1,1,1,1,1,1,1,2,1,1,3,1,3,1,1,1,3,5
Mexico,2,43,10,1,1,5,3,2,3,7,1,1,1,1,1,1,1,1,1,2,2,2,2,1,5,2,2,1,3,5
Mexico,2,49,25,3,1,2,3,2,5,3,2,2,2,1,1,1,1,2,1,1,1,1,2,2,3,5,2,2,3,5
Mexico,2,40,15,2,2,5,2,2,4,3,2,2,2,2,2,2,2,2,1,3,3,3,5,2,3,3,3,2,4,5
Mexico,2,45,15,1,1,5,3,2,5,3,4,4,3,2,3,3,2,3,2,4,3,5,2,2,3,3,2,2,5,5
Mexico,1,54,22,2,2,5,1,2,7,2,1,1,1,1,1,1,1,2,1,3,2,3,4,4,2,2,1,1,6,5
Mexico,1,33,2,1,1,5,2,2,4,1,1,1,1,1,1,1,1,1,1,7,7,7,2,2,4,3,1,1,6,5
Mexico,2,52,22,2,2,5,2,2,2,7,1,1,3,1,1,1,1,2,1,2,2,2,3,3,2,2,3,2,6,5
Mexico,2,46,19,2,2,3,2,2,5,3,1,1,1,1,2,1,2,2,1,3,3,3,4,3,7,1,4,1,7,5
Mexico,1,40,9,2,2,5,3,2,5,7,1,1,1,1,1,1,1,1,1,3,2,2,4,2,2,2,4,2,2,6
Mexico,1,49,20,2,2,5,3,2,4,7,1,1,1,1,1,1,1,1,1,2,2,2,5,4,3,5,1,1,3,6
Mexico,2,30,1,0,0,5,1,2,4,3,1,1,1,1,1,1,1,2,1,2,3,3,1,1,3,2,2,1,3,6
Mexico,2,21,1,0,0,5,3,2,5,4,1,1,1,1,1,1,1,1,1,2,2,2,3,1,3,2,1,1,4,6
Mexico,2,34,4,1,1,2,2,2,6,2,1,1,1,1,1,1,3,1,1,2,2,2,2,2,4,5,2,2,4,6
Mexico,2,32,4,0,0,5,3,2,4,6,1,1,1,1,1,1,1,1,1,2,2,2,2,1,5,2,1,1,5,6
